"month","unique_carrier","carrier_name","sdomt_gallons","satl_gallons","spac_gallons","slat_gallons","sint_gallons","ts_gallons","tdomt_gallons","tint_gallons","total_gallons","sdomt_cost","satl_cost","spac_cost","slat_cost","sint_cost","ts_cost","tdomt_cost","tint_cost","total_cost","year"
7,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,282098,810093,1092191,0,0,0,0,0,0,1086568,2607574,3694142,2018
7,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,34508,99226,133734,0,0,0,0,0,0,90739,385100,475839,2018
7,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"2HQ","Elite Airways LLC",166813,0,0,0,0,166813,210465,0,210465,699027,0,0,0,0,699027,866130,0,866130,2018
7,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",415996,0,0,0,0,415996,486124,0,486124,1151583,0,0,0,0,1151583,1345715,0,1345715,2018
7,"5X","United Parcel Service",39026000,11469000,18420000,2960000,32849000,71875000,39026000,32849000,71875000,84786000,24821000,40316000,6825000,71962000,156748000,84786000,71962000,156748000,2018
7,"5Y","Atlas Air Inc.",0,0,0,0,0,0,11090055,32488053,43578108,0,0,0,0,0,0,24787334,72273736,97061070,2018
7,"8C","Air Transport International",0,0,0,0,0,0,38606,610837,649443,0,0,0,0,0,0,123732,1510631,1634363,2018
7,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"9S","Southern Air Inc.",803097,1991253,6720044,20609,8731906,9535003,803097,8731906,9535003,1810846,4941764,15230732,48777,20221273,22032119,1810846,20221273,22032119,2018
7,"AA","American Airlines Inc.",200042968,67329061,23027563,49779586,140136210,340179178,200585393,140497057,341082450,423967100,146275520,49829459,113685180,309790159,733757259,425117748,310608798,735726546,2018
7,"ABX","ABX Air Inc",183134,0,0,0,0,183134,183134,0,183134,448385,0,0,0,0,448385,448385,0,448385,2018
7,"AS","Alaska Airlines Inc.",65512286,0,0,1043539,1043539,66555825,65575153,1043539,66618692,154217039,0,0,2646043,2646043,156863082,154352671,2646043,156998714,2018
7,"B6","JetBlue Airways",60437078,0,0,16444241,16444241,76881319,60441448,16444241,76885689,139028436,0,0,37828054,37828054,176856490,139038615,37828054,176866669,2018
7,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"DL","Delta Air Lines Inc.",200213045,84099095,32711580,25557523,142368198,342581243,201400497,142368198,343768695,451143804,189502066,73709616,57589246,320800928,771944732,455203610,320800928,776004538,2018
7,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"F9","Frontier Airlines Inc.",20252343,0,0,2167454,2167454,22419797,20252343,2167454,22419797,38710762,0,0,4509877,4509877,43220639,38710762,4509877,43220639,2018
7,"FX","Federal Express Corporation",54935375,13516776,21664764,1892088,37073628,92009003,56301492,38191922,94493414,118291000,29426000,47557000,4597000,81580000,199871000,121269514,84148798,205418312,2018
7,"G4","Allegiant Air",19383056,0,0,0,0,19383056,19798809,151509,19950318,46333842,0,0,0,0,46333842,47317777,386326,47704103,2018
7,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,127012,95305,222317,0,0,0,0,0,0,366251,281293,647544,2018
7,"GL","Miami Air International",0,0,0,0,0,0,175250,269092,444342,0,0,0,0,0,0,498227,765015,1263242,2018
7,"HA","Hawaiian Airlines Inc.",16483215,0,7612779,0,7612779,24095994,16483215,7612779,24095994,35609790,0,16437310,0,16437310,52047100,35609790,16437310,52047100,2018
7,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,1289157,4893706,6182863,0,0,0,0,0,0,2939615,11921493,14861108,2018
7,"KD","Western Global",0,0,0,0,0,0,2610708,1026402,3637110,0,0,0,0,0,0,6165686,2420964,8586650,2018
7,"KH","Aloha Air Cargo",380174,0,0,0,0,380174,380174,0,380174,822598,0,0,0,0,822598,822598,0,822598,2018
7,"KLQ","Kalitta Charters II",0,0,0,0,0,0,94534,24921,119455,0,0,0,0,0,0,277451,66807,344258,2018
7,"L2","Lynden Air Cargo Airlines",107974,0,0,0,0,107974,290306,7076,297382,295599,0,0,0,0,295599,756669,21588,778257,2018
7,"M6","Amerijet International",0,0,0,1337760,1337760,1337760,309522,1442626,1752148,0,0,0,3151433,3151433,3151433,729157,3398471,4127628,2018
7,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,0,1176339,1176339,0,0,0,0,0,0,0,3077015,3077015,2018
7,"NC","Northern Air Cargo Inc.",397307,0,0,0,0,397307,556701,0,556701,914387,0,0,0,0,914387,1279177,0,1279177,2018
7,"NK","Spirit Air Lines",35033773,0,0,3763318,3763318,38797091,35033773,3763318,38797091,82463340,0,0,8858188,8858188,91321528,82463340,8858188,91321528,2018
7,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"OO","SkyWest Airlines Inc.",8254370,0,0,0,0,8254370,8254370,0,8254370,20894688,0,0,0,0,20894688,20894688,0,20894688,2018
7,"PFQ","Asia Pacific",0,0,0,0,0,0,0,305634,305634,0,0,0,0,0,0,0,764046,764046,2018
7,"PO","Polar Air Cargo Airways",3269559,830619,12508485,0,13339104,16608663,3269559,13339104,16608663,7284407,2045885,26749554,0,28795439,36079846,7284407,28795439,36079846,2018
7,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"SY","Sun Country Airlines d/b/a MN Airlines",4285650,0,0,739589,739589,5025239,4589692,798546,5388238,9949034,0,0,1860654,1860654,11809688,11699946,1937632,13637578,2018
7,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,482696,35546,518242,0,0,0,0,0,0,1053561,124411,1177972,2018
7,"UA","United Air Lines Inc.",160016487,77508590,54291137,33340918,165140645,325157132,160622317,165858940,326481257,345244327,167717577,118654194,75241918,361613689,706858016,346587636,363233047,709820683,2018
7,"WI","Sky Lease Cargo",0,0,0,0,0,0,0,1795795,1795795,0,0,0,0,0,0,0,4291515,4291515,2018
7,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,76358,210120,286478,0,0,0,0,0,0,220912,607901,828813,2018
7,"X9","Omni Air International LLC",0,0,0,0,0,0,510444,3385310,3895754,0,0,0,0,0,0,1387783,9529915,10917698,2018
7,"XP","XTRA Airways",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
7,"YX","Republic Airline",28582,0,0,0,0,28582,28582,0,28582,71869,0,0,0,0,71869,71869,0,71869,2018
7,"WN","Southwest Airlines Co.",188793142,0,0,3010578,3010578,191803720,189080213,3010578,192090791,401007391,0,0,7786048,7786048,408793439,401635906,7786048,409421954,2018
8,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,289139,753806,1042945,0,0,0,0,0,0,862612,2188316,3050928,2018
8,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,9532,69349,78881,0,0,0,0,0,0,43075,268521,311596,2018
8,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"2HQ","Elite Airways LLC",165200,0,0,0,0,165200,210291,0,210291,729619,0,0,0,0,729619,911751,0,911751,2018
8,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",394045,0,0,0,0,394045,461062,0,461062,1106293,0,0,0,0,1106293,1294445,0,1294445,2018
8,"5X","United Parcel Service",41757000,11694000,18440000,2970000,33104000,74861000,41757000,33104000,74861000,91025000,25319000,40439000,6869000,72627000,163652000,91025000,72627000,163652000,2018
8,"5Y","Atlas Air Inc.",0,0,0,0,0,0,11774610,34316652,46091262,0,0,0,0,0,0,25361960,75930165,101292125,2018
8,"8C","Air Transport International",0,0,0,0,0,0,22370,525183,547553,0,0,0,0,0,0,68563,1336405,1404968,2018
8,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"9S","Southern Air Inc.",789736,2000263,3911499,3313,5915075,6704811,789736,5915075,6704811,1708163,5103180,8306155,7482,13416817,15124980,1708163,13416817,15124980,2018
8,"AA","American Airlines Inc.",200031244,65854434,22786302,45700050,134340786,334372030,200453516,134484089,334937605,425451929,142983221,49435800,105148593,297567614,723019543,426346992,297885732,724232724,2018
8,"ABX","ABX Air Inc",179809,0,0,0,0,179809,179809,0,179809,435624,0,0,0,0,435624,435624,0,435624,2018
8,"AS","Alaska Airlines Inc.",64214894,0,0,931332,931332,65146226,64273462,931332,65204794,151584995,0,0,2401809,2401809,153986804,151711520,2401809,154113329,2018
8,"B6","JetBlue Airways",60372656,0,0,16345598,16345598,76718254,60372656,16345598,76718254,138981422,0,0,37628533,37628533,176609955,138981422,37628533,176609955,2018
8,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"DL","Delta Air Lines Inc.",200758995,84633994,33898461,24013626,142546081,343305076,202074912,142546081,344620993,437347815,184372771,73846842,52313008,310532621,747880436,441798512,310532621,752331133,2018
8,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"F9","Frontier Airlines Inc.",21117843,0,0,1771975,1771975,22889818,21117843,1771975,22889818,44981532,0,0,3886707,3886707,48868239,44981532,3886707,48868239,2018
8,"FX","Federal Express Corporation",61282483,13711913,21927293,2085876,37725082,99007565,62725341,38579860,101305201,132626000,29423000,47712000,5059000,82194000,214820000,135776180,84147673,219923853,2018
8,"G4","Allegiant Air",15158239,0,0,0,0,15158239,15769266,99840,15869106,36287601,0,0,0,0,36287601,37803056,252290,38055346,2018
8,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,140272,129339,269611,0,0,0,0,0,0,387328,382027,769355,2018
8,"GL","Miami Air International",0,0,0,0,0,0,155249,200214,355463,0,0,0,0,0,0,445174,574110,1019284,2018
8,"HA","Hawaiian Airlines Inc.",16457431,0,8355950,0,8355950,24813381,16489483,8355950,24845433,35501737,0,18032604,0,18032604,53534341,35570146,18032604,53602750,2018
8,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,1602652,4406932,6009584,0,0,0,0,0,0,3981973,10784806,14766779,2018
8,"KD","Western Global",0,0,0,0,0,0,1548015,1554785,3102800,0,0,0,0,0,0,3565142,3659753,7224895,2018
8,"KH","Aloha Air Cargo",386511,0,0,0,0,386511,386511,0,386511,831665,0,0,0,0,831665,831665,0,831665,2018
8,"KLQ","Kalitta Charters II",0,0,0,0,0,0,157944,46934,204878,0,0,0,0,0,0,466989,130922,597911,2018
8,"L2","Lynden Air Cargo Airlines",111583,0,0,0,0,111583,262850,0,262850,310951,0,0,0,0,310951,741119,0,741119,2018
8,"M6","Amerijet International",0,0,0,1298975,1298975,1298975,320665,1362482,1683147,0,0,0,3043017,3043017,3043017,751199,3191790,3942989,2018
8,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,33672,2036400,2070072,0,0,0,0,0,0,98208,5222902,5321110,2018
8,"NC","Northern Air Cargo Inc.",437991,0,0,0,0,437991,529533,0,529533,1001334,0,0,0,0,1001334,1242216,0,1242216,2018
8,"NK","Spirit Air Lines",35200711,0,0,3781250,3781250,38981961,35200711,3781250,38981961,82607134,0,0,8873634,8873634,91480768,82607134,8873634,91480768,2018
8,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"OO","SkyWest Airlines Inc.",8454586,0,0,0,0,8454586,8454586,0,8454586,21656034,0,0,0,0,21656034,21656034,0,21656034,2018
8,"PFQ","Asia Pacific",0,0,0,0,0,0,0,415690,415690,0,0,0,0,0,0,0,1004461,1004461,2018
8,"PO","Polar Air Cargo Airways",3105841,621247,12190617,0,12811864,15917705,3105841,12811864,15917705,6909454,1528001,26983891,0,28511892,35421346,6909454,28511892,35421346,2018
8,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"SY","Sun Country Airlines d/b/a MN Airlines",4085545,0,0,424051,424051,4509596,4720254,495170,5215424,9527166,0,0,1086295,1086295,10613461,12251178,1263664,13514842,2018
8,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,554402,42021,596423,0,0,0,0,0,0,1219795,160449,1380244,2018
8,"UA","United Air Lines Inc.",159273291,75836175,53503498,28912077,158251750,317525041,160321024,158683197,319004221,344423320,164053458,117380657,65302471,346736586,691159906,346659053,347764669,694423722,2018
8,"WI","Sky Lease Cargo",0,0,0,0,0,0,415469,2220480,2635949,0,0,0,0,0,0,1042116,5343909,6386025,2018
8,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,28671,54791,83462,0,0,0,0,0,0,115217,220183,335400,2018
8,"X9","Omni Air International LLC",0,0,0,0,0,0,334116,3299842,3633958,0,0,0,0,0,0,781623,7981324,8762947,2018
8,"XP","XTRA Airways",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
8,"YX","Republic Airline",32883,0,0,0,0,32883,32883,0,32883,82173,0,0,0,0,82173,82173,0,82173,2018
8,"WN","Southwest Airlines Co.",177342030,0,0,1929501,1929501,179271531,177680219,1929501,179609720,384095562,0,0,4971658,4971658,389067220,384841985,4971658,389813643,2018
9,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,1141860,854072,1995932,0,0,0,0,0,0,2120004,1723832,3843836,2018
9,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,10249,56483,66732,0,0,0,0,0,0,91562,304827,396389,2018
9,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"2HQ","Elite Airways LLC",98997,0,0,0,0,98997,162857,0,162857,593144,0,0,0,0,593144,853155,0,853155,2018
9,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",284667,0,0,0,0,284667,406542,0,406542,884242,0,0,0,0,884242,1262813,0,1262813,2018
9,"5X","United Parcel Service",36434000,11501000,17103000,2831000,31435000,67869000,36434000,31435000,67869000,81793000,25335000,37941000,6697000,69973000,151766000,81793000,69973000,151766000,2018
9,"5Y","Atlas Air Inc.",0,0,0,0,0,0,12548493,33654302,46202795,0,0,0,0,0,0,28794801,75367122,104161923,2018
9,"8C","Air Transport International",0,0,0,0,0,0,32073,530703,562776,0,0,0,0,0,0,120270,1400656,1520926,2018
9,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"9S","Southern Air Inc.",927800,2128228,4114075,0,6242303,7170103,927800,6242303,7170103,2151384,5162388,9185487,0,14347875,16499259,2151384,14347875,16499259,2018
9,"AA","American Airlines Inc.",181028818,62601948,21646081,36416887,120664916,301693734,181531340,120782036,302313376,394119266,139087701,47649727,84268973,271006401,665125667,395202923,271291326,666494249,2018
9,"ABX","ABX Air Inc",160456,0,0,0,0,160456,160456,0,160456,423041,0,0,0,0,423041,423041,0,423041,2018
9,"AS","Alaska Airlines Inc.",56391507,0,0,752169,752169,57143676,56481306,752169,57233475,137146554,0,0,2040984,2040984,139187538,137345335,2040984,139386319,2018
9,"B6","JetBlue Airways",55137735,0,0,13625002,13625002,68762737,55146389,13625002,68771391,129343736,0,0,31961934,31961934,161305670,129367128,31961934,161329062,2018
9,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"DL","Delta Air Lines Inc.",168810136,73208446,30517023,19504711,123230180,292040316,170130440,123230180,293360620,376816470,163415237,68119824,43538241,275073302,651889772,380946080,275073302,656019382,2018
9,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"F9","Frontier Airlines Inc.",19581384,0,0,1569291,1569291,21150675,19581384,1569291,21150675,42471425,0,0,3510460,3510460,45981885,42471425,3510460,45981885,2018
9,"FX","Federal Express Corporation",55834580,13439454,21430456,1977353,36847263,92681843,57340440,37992915,95333355,124467000,30214000,47711000,4945000,82870000,207337000,127853324,85617000,213470324,2018
9,"G4","Allegiant Air",10358662,0,0,0,0,10358662,11066373,130281,11196654,25449320,0,0,0,0,25449320,27334820,346699,27681519,2018
9,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,227770,125688,353458,0,0,0,0,0,0,652633,379411,1032044,2018
9,"GL","Miami Air International",0,0,0,0,0,0,208522,65686,274208,0,0,0,0,0,0,623950,196549,820499,2018
9,"HA","Hawaiian Airlines Inc.",15212903,0,7916843,0,7916843,23129746,15274510,7916843,23191353,33925995,0,17459901,0,17459901,51385896,34062218,17459901,51522119,2018
9,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,1864537,5080289,6944826,0,0,0,0,0,0,4341177,12642922,16984099,2018
9,"KD","Western Global",0,0,0,0,0,0,1563108,871084,2434192,0,0,0,0,0,0,3662478,2099163,5761641,2018
9,"KH","Aloha Air Cargo",363038,0,0,0,0,363038,363038,0,363038,811256,0,0,0,0,811256,811256,0,811256,2018
9,"KLQ","Kalitta Charters II",0,0,0,0,0,0,151052,71643,222695,0,0,0,0,0,0,426572,202628,629200,2018
9,"L2","Lynden Air Cargo Airlines",89554,0,0,0,0,89554,194394,0,194394,225372,0,0,0,0,225372,544894,0,544894,2018
9,"M6","Amerijet International",0,0,0,1189820,1189820,1189820,341985,1273730,1615715,0,0,0,2833760,2833760,2833760,814496,3033606,3848102,2018
9,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,18155,984449,1002604,0,0,0,0,0,0,55154,3411462,3466616,2018
9,"NC","Northern Air Cargo Inc.",394320,0,0,0,0,394320,471127,0,471127,945597,0,0,0,0,945597,1122097,0,1122097,2018
9,"NK","Spirit Air Lines",29025055,0,0,2800663,2800663,31825718,29025055,2800663,31825718,69326601,0,0,6689409,6689409,76016010,69326601,6689409,76016010,2018
9,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"OO","SkyWest Airlines Inc.",8231728,0,0,0,0,8231728,8231728,0,8231728,21210772,0,0,0,0,21210772,21210772,0,21210772,2018
9,"PFQ","Asia Pacific",0,0,0,0,0,0,0,346443,346443,0,0,0,0,0,0,0,843305,843305,2018
9,"PO","Polar Air Cargo Airways",3298841,749335,12422803,0,13172138,16470979,3298841,13172138,16470979,7428716,1852269,27346648,0,29198917,36627633,7428716,29198917,36627633,2018
9,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"SY","Sun Country Airlines d/b/a MN Airlines",2583697,0,0,95011,95011,2678708,3309735,132728,NULL,6193801,0,0,247840,247840,6441641,9354414,355233,9709647,2018
9,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,486522,40552,527074,0,0,0,0,0,0,1101340,153660,1255000,2018
9,"UA","United Air Lines Inc.",141269610,72072743,49587966,20822947,142483656,283753266,142507092,142776452,285283544,313606314,159197498,110178721,48133920,317510139,631116453,316362926,318139121,634502047,2018
9,"WI","Sky Lease Cargo",0,0,0,0,0,0,34634,2452709,2487343,0,0,0,0,0,0,92998,5999056,6092054,2018
9,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,76358,210120,286478,0,0,0,0,0,0,11571,31840,43411,2018
9,"X9","Omni Air International LLC",0,0,0,0,0,0,363727,3053501,3417228,0,0,0,0,0,0,914458,7505782,8420240,2018
9,"XP","XTRA Airways",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9,"YX","Republic Airline",31165,0,0,0,0,31165,31165,0,31165,78760,0,0,0,0,78760,78760,0,78760,2018
9,"WN","Southwest Airlines Co.",162637319,0,0,1341792,1341792,163979111,162847237,1341792,164189029,348297781,0,0,3591438,3591438,351889219,348776993,3591438,352368431,2018
10,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,951656,804553,1756209,0,0,0,0,0,0,2778676,1610931,4389607,2018
10,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,5273,69110,74383,0,0,0,0,0,0,24293,365753,390046,2018
10,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"2HQ","Elite Airways LLC",92461,0,0,0,0,92461,192870,0,192870,617785,0,0,0,0,617785,1029978,0,1029978,2018
10,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",283912,0,0,0,0,283912,412738,0,412738,901808,0,0,0,0,901808,1311006,0,1311006,2018
10,"5X","United Parcel Service",42096000,12627000,17864000,3091000,33582000,75678000,42096000,33582000,75678000,98401000,29228000,41558000,7528000,78314000,176715000,98401000,78314000,176715000,2018
10,"5Y","Atlas Air Inc.",0,0,0,0,0,0,14418638,34318954,48737592,0,0,0,0,0,0,33399942,79754517,113154459,2018
10,"8C","Air Transport International",0,0,0,0,0,0,52155,798449,850604,0,0,0,0,0,0,172086,2132408,2304494,2018
10,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"9S","Southern Air Inc.",1277479,2587340,4489621,0,7076961,8354440,1277479,7076961,8354440,3004637,6819382,10343645,0,17163027,20167664,3004637,17163027,20167664,2018
10,"AA","American Airlines Inc.",190202031,57757546,21654872,39482119,118894537,309096568,190720066,119106263,309826329,429957231,133999533,49571359,94049599,277620491,707577722,431121618,278144436,709266054,2018
10,"ABX","ABX Air Inc",148940,0,0,0,0,148940,148940,0,148940,408096,0,0,0,0,408096,408096,0,408096,2018
10,"AS","Alaska Airlines Inc.",58513201,0,0,935097,935097,59448298,58606470,935097,59541567,148456459,0,0,2720459,2720459,151176918,148672193,2720459,151392652,2018
10,"B6","JetBlue Airways",56242646,0,0,12988246,12988246,69230892,56269870,12988246,69258116,137757775,0,0,31812726,31812726,169570501,137819798,31812726,169632524,2018
10,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"DL","Delta Air Lines Inc.",175617975,65797081,28483623,20307172,114587876,290205851,177956053,114942532,292898585,428203416,160430814,69450661,49514297,279395772,707599188,435327025,280260519,715587544,2018
10,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"F9","Frontier Airlines Inc.",20283982,0,0,1532727,1532727,21816709,20283982,1532727,21816709,46521713,0,0,3538851,3538851,50060564,46521713,3538851,50060564,2018
10,"FX","Federal Express Corporation",61023312,14390935,22757187,2096417,39244539,100267851,62919596,40212734,103132330,141954000,34086000,52684000,5313000,92083000,234037000,146415000,94435000,240850000,2018
10,"G4","Allegiant Air",13946435,0,0,0,0,13946435,14585655,126136,14711791,35643562,0,0,0,0,35643562,37359514,353980,37713494,2018
10,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,230150,147538,377688,0,0,0,0,0,0,651048,443018,1094066,2018
10,"GL","Miami Air International",0,0,0,0,0,0,245771,153201,398972,0,0,0,0,0,0,776529,484049,1260578,2018
10,"HA","Hawaiian Airlines Inc.",15613448,0,7176999,0,7176999,22790447,15666335,7176999,22843334,36610120,0,16614997,0,16614997,53225117,36735660,16614997,53350657,2018
10,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,2008223,5982453,7990676,0,0,0,0,0,0,5054631,15453768,20508399,2018
10,"KD","Western Global",0,0,0,0,0,0,2018599,1336563,3355162,0,0,0,0,0,0,5064207,3337817,8402024,2018
10,"KH","Aloha Air Cargo",380174,0,0,0,0,380174,380174,0,380174,822598,0,0,0,0,822598,822598,0,822598,2018
10,"KLQ","Kalitta Charters II",0,0,0,0,0,0,226015,67274,293289,0,0,0,0,0,0,650605,195211,845816,2018
10,"L2","Lynden Air Cargo Airlines",95018,0,0,0,0,95018,183110,0,183110,244223,0,0,0,0,244223,514050,0,514050,2018
10,"M6","Amerijet International",0,0,0,1331890,1331890,1331890,335194,1427980,1763174,0,0,0,3324343,3324343,3324343,836631,3564180,4400811,2018
10,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,35808,878454,914262,0,0,0,0,0,0,217817,3011462,3229279,2018
10,"NC","Northern Air Cargo Inc.",401400,0,0,0,0,401400,447821,0,447821,1030115,0,0,0,0,1030115,1141217,0,1141217,2018
10,"NK","Spirit Air Lines",28643322,0,0,3076857,3076857,31720179,28643322,3076857,31720179,71707595,0,0,7702809,7702809,79410404,71707595,7702809,79410404,2018
10,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"OO","SkyWest Airlines Inc.",8642187,0,0,0,0,8642187,8642187,0,8642187,23651438,0,0,0,0,23651438,23651438,0,23651438,2018
10,"PFQ","Asia Pacific",0,0,0,0,0,0,0,363731,363731,0,0,0,0,0,0,0,938097,938097,2018
10,"PO","Polar Air Cargo Airways",3068527,754136,12587630,0,13341766,16410293,3068527,13341766,16410293,7273755,1923817,27563454,0,29487271,36761026,7273755,29487271,36761026,2018
10,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"SY","Sun Country Airlines d/b/a MN Airlines",3370039,0,0,159654,159654,3529693,3910086,243070,NULL,8366853,0,0,422069,422069,8788922,11395239,661534,12056773,2018
